Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
16654353866,"Dec 5, 2025, 6:10:02 AM",Base,Run,,2288,5.57,161.0,23,,,,activities/17743404780.fit.gz,,,2288.0,2281.0,5577.3,7.1,2.445,35.0,36.0,436.0,469.4,17.3,-0.1,,,85.0,80.0,161.0,146.0,,271.0,323.0,,,23.0,618954.0,,,,,,,,271.0,2289.0,,,0.0,,1.0,5657.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.438,0.0,,,,6074.0,0.0,,264.0,204.0,2.48,,,0.0,,,,,,,,,
16649509714,"Dec 4, 2025, 4:25:50 PM",Afternoon Run,Run,,2126,5.98,182.0,44,,,,activities/17738491939.fit.gz,,,2126.0,2106.0,5984.0,6.66,2.841,26.0,36.0,429.2,460.0,9.8,-0.2,,,84.0,80.0,182.0,157.0,,316.0,366.0,,,44.0,664272.0,,,,,,,,317.0,2127.0,,,0.0,,1.0,6039.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.815,0.0,,,,5588.0,0.0,,335.0,238.0,2.868,,,,,,,,,,,,
16635506006,"Dec 3, 2025, 5:45:10 AM",Morning Weight Training,Weight Training,,2923,0,149.0,7,,,,activities/17724304449.fit.gz,,,2923.0,2923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,149.0,104.0,,,198.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,240.0,,,,,,,,,,
16629486409,"Dec 2, 2025, 3:12:44 PM",Recovery,Run,,1824,4.16,146.0,7,,,,activities/17718211905.fit.gz,,,1824.0,1821.0,4166.2,4.5,2.288,38.0,33.0,438.4,469.2,15.8,0.1,,,82.0,78.0,146.0,135.0,,270.0,261.0,,,7.0,492590.0,,,,,,,,269.0,1825.0,,,0.0,,1.0,4263.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.284,0.0,,,,4710.0,0.0,,207.0,202.0,2.341,,,0.0,,,,,,,,,
16625604531,"Dec 2, 2025, 6:22:26 AM",Morning Weight Training,Weight Training,,3981,0,159.0,10,,,,activities/17714260059.fit.gz,,,3981.0,3981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,159.0,104.0,,,260.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,258.0,,,,,,,,,,
16616076506,"Dec 1, 2025, 5:41:31 AM",Morning Run,Run,,4545,11.22,164.0,73,,,,activities/17704617018.fit.gz,,,4545.0,4539.0,11228.8,4.48,2.474,92.0,94.0,438.4,512.6,14.4,0.0,,,84.0,79.0,164.0,152.0,,285.0,725.0,,,73.0,1297503.0,,,,,,,,286.0,4546.0,,,0.0,,1.0,11450.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.471,539.1,,,,11882.0,0.0,,583.0,215.0,2.523,,,,,,,,,,,,
16598466124,"Nov 29, 2025, 9:31:34 AM",Morning Run,Run,,3497,9.52,165.0,77,,,,activities/17686636935.fit.gz,,,3497.0,3497.0,9520.4,3.1,2.722,0.0,0.0,0.0,0.0,0.0,0.0,,,83.0,80.0,165.0,155.0,,281.0,546.0,,,77.0,982755.0,,,,,,,,285.0,3498.0,,,0.0,,1.0,9520.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.722,0.0,,,,9278.0,0.0,,445.0,214.0,,,,,,,,,,,,,
16569149745,"Nov 26, 2025, 5:43:30 AM",Morning Run,Run,,3838,10.01,182.0,67,,,,activities/17656784496.fit.gz,,,3838.0,3773.0,10016.3,10.7,2.655,31.0,24.0,435.8,460.4,50.0,0.1,,,87.0,79.0,182.0,154.0,,,600.0,,20.0,67.0,,,,,,,,,,,,,0.0,,1.0,10105.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61,0.0,,,,9816.0,0.0,,,,2.678,,,,,,,,,,,,
16564280730,"Nov 25, 2025, 4:56:50 PM",Afternoon Weight Training,Weight Training,,3676,0,155.0,6,,,,activities/17651852112.fit.gz,,,3676.0,3676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,155.0,89.0,,,183.0,,29.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,340.0,,,,,,,,,,
16559218916,"Nov 25, 2025, 6:33:37 AM",Morning Run,Run,,3542,8.47,157.0,36,,,,activities/17646685588.fit.gz,,,3542.0,3529.0,8469.5,6.46,2.4,47.0,40.0,435.6,470.4,16.5,0.1,,,125.0,79.0,157.0,146.0,,,538.0,,22.0,36.0,,,,,,,,,,,,,0.0,,1.0,8580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.391,292.7,,,,9218.0,0.0,,,,2.431,,,,,,,,,,,,
16546991783,"Nov 23, 2025, 5:48:55 PM",Evening Run,Run,,6867,16.54,166.0,117,,,,activities/17634301136.fit.gz,,,6867.0,6856.0,16539.6,5.1,2.412,108.0,121.0,434.0,471.0,12.5,-0.1,,,92.0,79.0,166.0,152.0,,,1042.0,,22.0,117.0,,,,,,,,,,,,,0.0,,1.0,16707.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.409,0.0,,,,18006.0,0.0,,,,2.437,,,,,,,,,,,,
16525490241,"Nov 21, 2025, 3:46:04 PM",Afternoon Run,Run,,2640,6.79,159.0,31,,,,activities/17612507299.fit.gz,,,2640.0,2607.0,6792.2,2.94,2.605,0.0,0.0,0.0,0.0,0.0,0.0,,,83.0,78.0,159.0,147.0,,,367.0,,28.0,31.0,,,,,,,,,,,,,0.0,,1.0,6792.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.573,0.0,,,,6690.0,0.0,,,,,,,,,,,,,,,,
16521583488,"Nov 21, 2025, 6:29:14 AM",Morning Weight Training,Weight Training,,4040,0,143.0,12,,,,activities/17608539845.fit.gz,,,4040.0,4040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,143.0,113.0,,,309.0,,29.0,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,412.0,,,,,,,,,,
16511961967,"Nov 20, 2025, 6:15:13 AM",Morning Weight Training,Weight Training,,3903,0,145.0,10,,,,activities/17598803794.fit.gz,,,3903.0,3903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,145.0,107.0,,,264.0,,29.0,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,300.0,,,,,,,,,,
16507383914,"Nov 19, 2025, 5:21:24 PM",Evening Run,Run,,3500,8.96,186.0,66,,,,activities/17594198988.fit.gz,,,3500.0,3493.0,8963.5,6.7,2.566,35.0,33.0,432.6,452.0,30.8,0.0,,,90.0,78.0,186.0,156.0,,,543.0,,19.0,66.0,,,,,,,,,,,,,0.0,,1.0,9028.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.561,0.0,,,,9008.0,0.0,,,,2.585,,,,,,,,,,,,
16498524779,"Nov 18, 2025, 7:21:18 PM",Evening Run,Run,,3926,10.09,168.0,93,,,,activities/17585267852.fit.gz,,,3926.0,3891.0,10092.9,7.74,2.594,52.0,54.0,435.8,473.8,28.2,0.0,,,85.0,81.0,168.0,158.0,,,648.0,,21.0,93.0,,,,,,,,,,,,,0.0,,1.0,10194.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.571,632.8,,,,10540.0,0.0,,,,2.62,,,,,,,,,,,,
16492983381,"Nov 18, 2025, 9:06:16 AM",Morning Weight Training,Weight Training,,5233,0,160.0,11,,,,activities/17579709177.fit.gz,,,5233.0,5233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,160.0,97.0,,,297.0,,28.0,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,552.0,,,,,,,,,,
16479504247,"Nov 16, 2025, 6:13:18 PM",Evening Run,Run,,8027,19.77,171.0,150,,,,activities/17566129676.fit.gz,,,8027.0,7929.0,19775.6,6.58,2.494,164.0,346.0,425.0,651.6,22.0,-0.9,,,85.0,79.0,171.0,154.0,,,1247.0,,23.0,150.0,,,,,,,,,,,,,0.0,,1.0,19834.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.464,3098.6,,,,20832.0,0.0,,,,2.502,,,,,,,,,,,,
16477367681,"Nov 16, 2025, 3:22:36 PM",Afternoon Workout,Workout,,2473,0.07,110.0,5,,,,activities/17563976678.fit.gz,,,2473.0,2473.0,75.9,1.7,0.031,0.0,0.0,0.0,0.0,0.0,0.0,,,119.0,57.0,110.0,98.0,,,139.0,,24.0,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.0,,,,,0.0,,,,,,1950.0,,,,,,,,,,
16456877975,"Nov 14, 2025, 3:54:00 PM",Afternoon Run,Run,,2841,6.93,170.0,62,,,,activities/17543251556.fit.gz,,,2841.0,2835.0,6934.3,8.54,2.446,44.0,43.0,433.0,471.6,16.0,0.0,,,79.0,76.0,170.0,156.0,,,455.0,,22.0,62.0,,,,,,,,,,,,,0.0,,1.0,7019.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.441,0.0,,,,7138.0,0.0,,,,2.476,,,,,,,,,,,,
16452776411,"Nov 14, 2025, 6:10:16 AM",Morning Weight Training,Weight Training,,3666,0,161.0,10,,,,activities/17539117016.fit.gz,,,3666.0,3666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,161.0,107.0,,,266.0,,29.0,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,262.0,,,,,,,,,,
16448020829,"Nov 13, 2025, 5:02:59 PM",Evening Weight Training,Weight Training,,3457,0,115.0,5,,,,activities/17534335173.fit.gz,,,3457.0,3457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,115.0,83.0,,,141.0,,30.0,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,228.0,,,,,,,,,,
16437337547,"Nov 12, 2025, 4:33:12 PM",Afternoon Run,Run,,2380,5.69,199.0,41,,,,activities/17523597395.fit.gz,,,2380.0,2310.0,5692.1,5.22,2.464,25.0,31.0,434.8,457.4,16.6,-0.1,,,89.0,69.0,199.0,150.0,,,350.0,,18.0,41.0,,,,,,,,,,,,,0.0,,1.0,5738.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.392,14.6,,,,5366.0,0.0,,,,2.484,,,,,,,,,,,,
16426671418,"Nov 11, 2025, 4:13:06 PM",Afternoon Run,Run,,3297,8.48,172.0,69,,,,activities/17512862326.fit.gz,,,3297.0,3269.0,8481.5,6.44,2.595,31.0,33.0,431.6,456.8,14.0,0.0,,,79.0,76.0,172.0,154.0,,,534.0,,23.0,69.0,,,,,,,,,,,,,0.0,,1.0,8544.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.572,1074.3,,,,8220.0,0.0,,,,2.614,,,,,,,,,,,,
16421172368,"Nov 11, 2025, 6:34:35 AM",Morning Weight Training,Weight Training,,3348,0,131.0,7,,,,activities/17507316894.fit.gz,,,3348.0,3348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,131.0,97.0,,,189.0,,29.0,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,208.0,,,,,,,,,,
16401339610,"Nov 9, 2025, 7:31:59 AM",Morning Run,Run,,6485,16.54,175.0,150,,,,activities/17487330466.fit.gz,,,6485.0,6476.0,16541.3,6.3,2.554,125.0,126.0,448.8,534.8,15.3,0.0,,,82.0,78.0,175.0,157.0,,,1063.0,,18.0,150.0,,,,,,,,,,,,,0.0,,1.0,16735.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.551,849.4,,,,16800.0,0.0,,,,2.584,,,,,,,,,,,,
16395040338,"Nov 8, 2025, 11:04:40 AM",Lunch Hike,Hike,,14987,7.80,175.0,43,,,,activities/17480947350.fit.gz,,,14987.0,8872.0,7807.2,2.64,0.88,702.0,654.0,1324.4,1901.0,50.0,0.2,,,119.0,57.0,175.0,120.0,,,939.0,,22.0,43.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.521,6534.2,,,,15708.0,0.0,,,,,,15708.0,0.0,,,,,,,,,media/80654082-D6A4-4685-A699-A75C81040072.jpg|media/D867D70C-1EDF-41D4-9AE8-4E86A65CD99A.jpg
16372765080,"Nov 6, 2025, 10:43:20 AM",Lunch Run,Run,,3431,9.05,185.0,76,,,,activities/17458486215.fit.gz,,,3431.0,3344.0,9058.3,5.98,2.709,33.0,29.0,433.8,460.8,25.0,0.1,,,83.0,78.0,185.0,159.0,,,545.0,,20.0,76.0,,,,,,,,,,,,,0.0,,1.0,9140.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,769.4,,,,8612.0,0.0,,,,2.733,,,,,,,,,,,,
16355426146,"Nov 4, 2025, 4:54:22 PM",Afternoon Run,Run,,3756,9.31,171.0,63,,,,activities/17441047339.fit.gz,,,3756.0,3611.0,9317.9,4.6,2.58,53.0,54.0,438.2,471.4,8.9,0.0,,,80.0,77.0,171.0,153.0,,,575.0,,24.0,63.0,,,,,,,,,,,,,0.0,,1.0,9404.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.481,488.2,,,,9220.0,0.0,,,,2.604,,,,,,,,,,,,
16349422442,"Nov 4, 2025, 7:28:00 AM",Morning Weight Training,Weight Training,,4230,0,116.0,7,,,,activities/17435009620.fit.gz,,,4230.0,4230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,116.0,85.0,,,168.0,,30.0,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,254.0,,,,,,,,,,
16342134509,"Nov 3, 2025, 1:44:12 PM",Afternoon Weight Training,Weight Training,,5422,0,123.0,9,,,,activities/17427693109.fit.gz,,,5422.0,5422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,123.0,85.0,,,220.0,,30.0,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,212.0,,,,,,,,,,
16331592590,"Nov 2, 2025, 10:38:26 AM",Lunch Run,Run,,7255,18.09,186.0,187,,,,activities/17416932884.fit.gz,,,7255.0,7206.0,18097.5,4.32,2.511,214.0,213.0,381.8,578.8,38.9,0.0,,,87.0,76.0,186.0,160.0,,,1149.0,,19.0,187.0,,,,,,,,,,,,,0.0,,1.0,18526.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.494,15969.6,,,,18344.0,0.0,,,,2.571,,,,,,,,,,,,
16310924374,"Oct 31, 2025, 10:56:27 AM",Lunch Run,Run,,2927,6.92,162.0,27,,,,activities/17395871615.fit.gz,,,2927.0,2901.0,6927.7,4.717,2.388,53.0,42.0,437.6,473.0,22.9,0.1,,,80.0,76.0,162.0,145.0,,,441.0,,23.0,27.0,,,,,,,,,,,,,0.0,,1.0,7022.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.367,93.2,,,,7354.0,0.0,,,,2.421,,,,,,,,,,,,
16303672880,"Oct 30, 2025, 3:29:49 PM",Afternoon Run,Run,,3105,7.75,188.0,73,,,,activities/17388556242.fit.gz,,,3105.0,3035.0,7752.9,6.333,2.554,28.0,22.0,437.8,462.2,21.7,0.1,,,82.0,77.0,188.0,160.0,,,467.0,,19.0,73.0,,,,,,,,,,,,,0.0,,1.0,7816.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.497,1078.9,,,,7748.0,0.0,,,,2.575,,,,,,,,,,,,
16299831295,"Oct 30, 2025, 6:47:42 AM",Morning Weight Training,Weight Training,,5728,0,141.0,12,,,,activities/17384681351.fit.gz,,,5728.0,5728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,141.0,97.0,,,309.0,,29.0,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,286.0,,,,,,,,,,
16285874129,"Oct 28, 2025, 7:46:20 PM",Evening Run,Run,,3806,8.40,156.0,25,,,,activities/17370612094.fit.gz,,,3806.0,3730.0,8407.4,4.286,2.254,49.0,48.0,437.0,478.0,24.0,0.0,,,80.0,77.0,156.0,143.0,,,533.0,,22.0,25.0,,,,,,,,,,,,,0.0,,1.0,8501.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.209,66.8,,,,9648.0,0.0,,,,2.279,,,,,,,,,,,,
16283100770,"Oct 28, 2025, 3:00:53 PM",Afternoon Weight Training,Weight Training,,4874,0,155.0,8,,,,activities/17367830339.fit.gz,,,4874.0,4874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,155.0,86.0,,,210.0,,30.0,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,226.0,,,,,,,,,,
16274785775,"Oct 27, 2025, 6:13:43 PM",Evening Run,Run,,6611,16.42,167.0,165,,,,activities/17359446156.fit.gz,,,6611.0,6531.0,16420.0,2.908,2.514,0.0,0.0,0.0,0.0,0.0,0.0,,,85.0,77.0,167.0,158.0,,,970.0,,30.0,165.0,,,,,,,,,,,,,0.0,,1.0,16420.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.484,0.0,,,,16656.0,0.0,,,,,,,,,,,,,,,,
16243483477,"Oct 24, 2025, 4:06:09 PM",Evening Run,Run,,2671,7.05,169.0,70,,,,activities/17327744939.fit.gz,,,2671.0,2667.0,7055.1,5.817,2.645,56.0,62.0,352.8,484.6,41.6,-0.1,,,80.0,78.0,169.0,160.0,,,447.0,,21.0,70.0,,,,,,,,,,,,,0.0,,1.0,7192.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.641,0.0,,,,6864.0,0.0,,,,2.697,,,,,,,,,,,,
16240498387,"Oct 24, 2025, 9:49:07 AM",Lunch Weight Training,Weight Training,,4383,0,138.0,8,,,,activities/17324739199.fit.gz,,,4383.0,4383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,138.0,89.0,,,207.0,,29.0,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,330.0,,,,,,,,,,
16233419935,"Oct 23, 2025, 3:18:47 PM",Afternoon Run,Run,,2476,6.14,184.0,44,,,,activities/17317627305.fit.gz,,,2476.0,2425.0,6148.6,15.36,2.536,20.0,30.0,438.8,461.2,25.7,-0.2,,,103.0,78.0,184.0,155.0,,,354.0,,21.0,44.0,,,,,,,,,,,,,0.0,,1.0,6171.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.483,428.4,,,,6144.0,0.0,,,,2.545,,,,,,,,,,,,
16213333761,"Oct 21, 2025, 4:13:08 PM",Evening Run,Run,,2752,6.81,181.0,49,,,,activities/17297415570.fit.gz,,,2752.0,2664.0,6812.7,5.833,2.557,31.0,43.0,440.6,469.6,9.5,-0.2,,,106.0,77.0,181.0,154.0,,,428.0,,24.0,49.0,,,,,,,,,,,,,0.0,,1.0,6838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.476,0.0,,,,6836.0,0.0,,,,2.567,,,,,,,,,,,,
16208252544,"Oct 21, 2025, 6:40:09 AM",Morning Weight Training,Weight Training,,2646,0,132.0,5,,,,activities/17292304386.fit.gz,,,2646.0,2646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,132.0,98.0,,,147.0,,29.0,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,196.0,,,,,,,,,,
16189567887,"Oct 19, 2025, 9:10:14 AM",Lunch Run,Run,,5487,13.31,172.0,119,,,,activities/17273476723.fit.gz,,,5487.0,5418.0,13309.1,7.15,2.456,64.0,61.0,433.0,474.2,27.5,0.1,,,84.0,78.0,172.0,156.0,,,839.0,,21.0,119.0,,,,,,,,,,,,,0.0,,1.0,13432.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.426,1987.5,,,,13926.0,0.0,,,,2.479,,,,,,,,,,,,
16183239970,"Oct 18, 2025, 3:59:53 PM",Referee 2,Run,,5237,5.27,144.0,5,,,,activities/17267038749.fit.gz,,,5237.0,4362.0,5275.8,9.956,1.209,8.0,1.0,488.0,494.8,26.9,0.0,,,81.0,57.0,144.0,118.0,,,313.0,,24.0,5.0,,,,,,,,,,,,,0.0,,1.0,5333.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1.007,0.0,,,,4148.0,0.0,,,,1.223,,,0.0,,,,,,,,,
16182032394,"Oct 18, 2025, 2:14:51 PM",Referee 1,Run,,4704,3.31,142.0,3,,,,activities/17265819896.fit.gz,,,4704.0,3988.0,3310.9,5.912,0.83,11.0,1.0,485.0,493.2,28.6,0.2,,,93.0,59.0,142.0,108.0,,,299.0,,24.0,3.0,,,,,,,,,,,,,0.0,,1.0,3345.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.704,0.0,,,,4734.0,0.0,,,,0.839,,,0.0,,,,,,,,,
16173131554,"Oct 17, 2025, 5:12:30 PM",Evening Weight Training,Weight Training,,2098,0,147.0,6,,,,activities/17256816494.fit.gz,,,2098.0,2098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,147.0,111.0,,,153.0,,29.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,168.0,,,,,,,,,,
16169203649,"Oct 17, 2025, 11:23:12 AM",Afternoon Run,Run,,2155,5.26,179.0,49,,,,activities/17252861923.fit.gz,,,2155.0,2137.0,5263.8,6.5,2.463,23.0,19.0,440.2,461.6,12.9,0.1,,,81.0,76.0,179.0,160.0,,,327.0,,21.0,49.0,,,,,,,,,,,,,0.0,,1.0,5305.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.443,0.0,,,,5354.0,0.0,,,,2.483,,,,,,,,,,,,
16158099004,"Oct 16, 2025, 9:22:43 AM",Lunch Weight Training,Weight Training,,3287,0,121.0,6,,,,activities/17241662331.fit.gz,,,3287.0,3287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,121.0,89.0,,,145.0,,29.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,274.0,,,,,,,,,,
16147665413,"Oct 15, 2025, 10:35:51 AM",Speed Repeats,Run,,2262,5.57,187.0,57,,,,activities/17231137352.fit.gz,,,2262.0,2245.0,5570.0,4.8,2.481,26.0,25.0,436.8,459.0,15.4,0.0,,,111.0,78.0,187.0,161.0,,,346.0,,22.0,57.0,,,,,,,,,,,,,0.0,,1.0,5620.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.462,42.6,,,,5730.0,0.0,,,,2.504,,,0.0,,,,,,,,,
16141667253,"Oct 14, 2025, 6:29:04 PM",Evening Run,Run,,4124,8.35,159.0,30,,,,activities/17225078768.fit.gz,,,4124.0,3998.0,8352.8,5.18,2.089,67.0,64.0,432.2,471.4,27.6,0.0,,,80.0,76.0,159.0,144.0,,,512.0,,24.0,30.0,,,,,,,,,,,,,0.0,,1.0,8472.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.025,629.0,,,,10238.0,0.0,,,,2.119,,,,,,,,,,,,
16134189873,"Oct 14, 2025, 5:01:50 AM",Morning Weight Training,Weight Training,,1731,0,138.0,4,,,,activities/17217547100.fit.gz,,,1731.0,1731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,138.0,101.0,,,103.0,,29.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,166.0,,,,,,,,,,
16118579455,"Oct 12, 2025, 1:08:17 PM",Afternoon Run,Run,,6826,16.43,177.0,186,,,,activities/17201747594.fit.gz,,,6826.0,6741.0,16430.5,5.056,2.437,204.0,204.0,435.0,517.4,43.8,0.0,,,113.0,77.0,177.0,162.0,,,1037.0,,22.0,186.0,,,,,,,,,,,,,0.0,,1.0,16929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.407,1261.7,,,,17358.0,0.0,,,,2.511,,,0.0,,,,,,,,,media/6FE2247D-B073-4C4A-8593-E5F4111BE285.jpg
16107896392,"Oct 11, 2025, 3:11:50 PM",Afternoon Run,Run,,2935,6.43,182.0,28,,,,activities/17190900235.fit.gz,,,2935.0,2931.0,6437.5,3.829,2.196,52.0,44.0,437.2,472.0,11.9,0.2,,,81.0,77.0,182.0,144.0,,,399.0,,24.0,28.0,,,,,,,,,,,,,0.0,,1.0,6542.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193,71.6,,,,7436.0,0.0,,,,2.232,,,,,,,,,,,,
16095696113,"Oct 10, 2025, 12:08:41 PM",Afternoon Tennis,Workout,,5547,0.11,111.0,10,,,,activities/17178573475.fit.gz,,,5547.0,5547.0,114.1,1.64,0.021,0.0,0.0,0.0,0.0,0.0,0.0,,,112.0,55.0,111.0,91.0,,,238.0,,26.0,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.0,,,,3318.0,0.0,,,,,,3318.0,,,,,,,,,,
